ticker,Date,ShortVolume,ShortExemptVolume,TotalVolume,short_int
KBR,2021-01-13,75631.0,0.0,961661.0,0.07864621732606397
KBR,2021-01-14,134749.0,1335.0,470300.0,0.2865171167339996
KBR,2021-01-15,43027.0,228.0,164052.0,0.26227659522590396
KBR,2021-01-19,112245.0,2000.0,419392.0,0.26763743705173204
KBR,2021-01-20,34632.0,0.0,241272.0,0.14353924201730828
KBR,2021-01-21,45489.0,413.0,170504.0,0.26679139492328624
KBR,2021-01-22,34104.0,300.0,370726.0,0.09199246883142806
KBR,2021-01-25,130988.0,800.0,231879.0,0.5648980718391919
KBR,2021-01-26,66233.0,302.0,225633.0,0.293543054429095
KBR,2021-01-27,202291.0,9100.0,415627.0,0.4867128458930724
KBR,2021-01-28,43987.0,300.0,137424.0,0.3200823728024217
KBR,2021-01-29,270184.0,5571.0,404357.0,0.6681818294230099
MMS,2021-01-04,37230.0,0.0,95799.0,0.3886261860770989
MMS,2021-01-05,31891.0,0.0,210200.0,0.1517174119885823
MMS,2021-01-06,49665.0,0.0,314440.0,0.15794746215494213
MMS,2021-01-07,46232.0,0.0,212106.0,0.21796648845388628
MMS,2021-01-08,24820.0,0.0,63919.0,0.3883039471831537
MMS,2021-01-11,36263.0,0.0,91202.0,0.3976118944759983
MMS,2021-01-12,18571.0,0.0,63941.0,0.2904396240284012
MMS,2021-01-13,19833.0,0.0,68054.0,0.2914303347341817
MMS,2021-01-14,39218.0,0.0,87022.0,0.450667647261612
MMS,2021-01-15,24916.0,0.0,61556.0,0.40476964065241405
MMS,2021-01-19,34029.0,0.0,136334.0,0.24960024645356257
MMS,2021-01-20,44738.0,0.0,138036.0,0.3241038569648497
MMS,2021-01-21,29074.0,0.0,86719.0,0.335266781212883
MMS,2021-01-22,40980.0,0.0,228158.0,0.17961237388125773
MMS,2021-01-25,37469.0,0.0,81548.0,0.4594717221758964
MMS,2021-01-26,41337.0,3700.0,87594.0,0.4719158846496335
MMS,2021-01-27,33164.0,0.0,77139.0,0.4299251999637019
MMS,2021-01-28,40322.0,0.0,95196.0,0.4235682171519812
MMS,2021-01-29,37622.0,0.0,62031.0,0.6065032000128968
BEPC,2021-01-04,80620.0,2626.0,166102.0,0.4853644146367894
BEPC,2021-01-05,66342.0,37.0,130383.0,0.5088240031292424
BEPC,2021-01-06,89430.0,1096.0,205361.0,0.4354770379965037
BEPC,2021-01-07,59343.0,426.0,130528.0,0.4546380853150282
BEPC,2021-01-08,59596.0,400.0,141995.0,0.4197049191872953
BEPC,2021-01-11,95464.0,2059.0,169382.0,0.5636017994828258
BEPC,2021-01-12,45831.0,0.0,96781.0,0.47355369339023157
BEPC,2021-01-13,29860.0,0.0,124402.0,0.2400282953650263
BEPC,2021-01-14,87320.0,2500.0,187599.0,0.4654609033097191
BEPC,2021-01-15,59566.0,0.0,134753.0,0.4420383961767085
BEPC,2021-01-19,61029.0,1.0,100827.0,0.6052842988485228
BEPC,2021-01-20,95471.0,766.0,153349.0,0.6225733457668455
BEPC,2021-01-21,68023.0,0.0,127214.0,0.5347131605012027
BEPC,2021-01-22,52089.0,12.0,114203.0,0.4561088587865468
BEPC,2021-01-25,54198.0,5500.0,103307.0,0.5246304703456688
BEPC,2021-01-26,66146.0,1687.0,135266.0,0.4890068457705558
BEPC,2021-01-27,92106.0,488.0,220236.0,0.4182150057211355
BEPC,2021-01-28,44370.0,0.0,71906.0,0.617055600367146
BEPC,2021-01-29,62075.0,1.0,118413.0,0.5242245361573475
VRNS,2021-01-04,47440.0,0.0,87429.0,0.5426117192235986
VRNS,2021-01-05,20838.0,0.0,66395.0,0.31384893440771144
VRNS,2021-01-06,18076.0,0.0,66363.0,0.2723806940614499
VRNS,2021-01-07,32365.0,0.0,90912.0,0.3560036078845477
VRNS,2021-01-08,20656.0,0.0,49416.0,0.4180022664723976
VRNS,2021-01-11,36414.0,220.0,71822.0,0.5070034251343599
VRNS,2021-01-12,29550.0,0.0,66507.0,0.444314132346971
VRNS,2021-01-13,24893.0,115.0,144268.0,0.17254692655335901
VRNS,2021-01-14,40707.0,0.0,106911.0,0.38075595588854283
VRNS,2021-01-15,112595.0,0.0,306079.0,0.3678625452905949
VRNS,2021-01-19,38700.0,0.0,71911.0,0.5381652320229172
VRNS,2021-01-20,30579.0,0.0,59148.0,0.516991276120917
VRNS,2021-01-21,75970.0,200.0,91439.0,0.8308271087829044
VRNS,2021-01-22,22573.0,0.0,35481.0,0.6361996561539979
VRNS,2021-01-25,22314.0,100.0,49656.0,0.44937167713871434
VRNS,2021-01-26,51039.0,600.0,116881.0,0.4366749086677903
VRNS,2021-01-27,44618.0,0.0,168863.0,0.2642260293847675
VRNS,2021-01-28,96986.0,0.0,149426.0,0.6490570583432602
VRNS,2021-01-29,48298.0,400.0,72777.0,0.6636437335971529
VLY,2021-01-04,141538.0,2704.0,270039.0,0.5241391058328612
VLY,2021-01-05,66613.0,100.0,160818.0,0.41421358305662304
VLY,2021-01-06,178562.0,487.0,603739.0,0.2957602540170504
VLY,2021-01-07,232291.0,1700.0,332032.0,0.6996042550115652
VLY,2021-01-08,134897.0,15649.0,262365.0,0.5141577573228137
VLY,2021-01-11,106140.0,100.0,237187.0,0.447495014482244
VLY,2021-01-12,135119.0,5929.0,368887.0,0.36628832135586237
VLY,2021-01-13,157061.0,1907.0,262734.0,0.5977947277474556
VLY,2021-01-14,166015.0,3559.0,371985.0,0.4462948774816189
VLY,2021-01-15,80809.0,147.0,254165.0,0.3179391340271084
VLY,2021-01-19,131706.0,210.0,311514.0,0.42279319709547564
VLY,2021-01-20,225315.0,300.0,368037.0,0.6122074682708532
VLY,2021-01-21,131818.0,2100.0,210510.0,0.6261840292622678
VLY,2021-01-22,157272.0,1000.0,289489.0,0.5432745285658522
VLY,2021-01-25,314845.0,7900.0,374971.0,0.839651599723712
VLY,2021-01-26,129870.0,0.0,272049.0,0.47737723718888875
VLY,2021-01-27,130666.0,2700.0,378864.0,0.34488893112040203
VLY,2021-01-28,183233.0,0.0,316731.0,0.578512996833275
VLY,2021-01-29,346751.0,3817.0,530889.0,0.6531516004287149
BYD,2021-01-04,242767.0,5789.0,399339.0,0.6079220912558002
BYD,2021-01-05,82804.0,1869.0,186569.0,0.443825072761284
BYD,2021-01-06,278292.0,0.0,572675.0,0.48595101933906665
BYD,2021-01-07,152602.0,0.0,463021.0,0.32957900397606155
BYD,2021-01-08,122209.0,359.0,368595.0,0.3315536021921079
BYD,2021-01-11,84595.0,2626.0,229458.0,0.36867313408118263
BYD,2021-01-12,73160.0,1284.0,285305.0,0.2564273321533096
BYD,2021-01-13,72642.0,2602.0,167584.0,0.43346620202405955
BYD,2021-01-14,103392.0,526.0,239971.0,0.4308520612907393
BYD,2021-01-15,194651.0,520.0,309143.0,0.6296471212351565
BYD,2021-01-19,95162.0,0.0,250213.0,0.38032396398268675
BYD,2021-01-20,87636.0,0.0,446837.0,0.1961252089688186
BYD,2021-01-21,83977.0,11.0,194700.0,0.43131484334874165
BYD,2021-01-22,73666.0,1020.0,191030.0,0.3856252944563681
BYD,2021-01-25,137030.0,700.0,331363.0,0.4135344018493314
BYD,2021-01-26,146578.0,28450.0,241169.0,0.6077812654196849
BYD,2021-01-27,223040.0,0.0,443322.0,0.5031106058350364
BYD,2021-01-28,68669.0,200.0,422455.0,0.16254749026523535
BYD,2021-01-29,97881.0,0.0,224904.0,0.43521235727243623
NEO,2021-01-04,142408.0,1843.0,276243.0,0.515517135275826
NEO,2021-01-05,62708.0,0.0,168011.0,0.3732374665944492
NEO,2021-01-06,727535.0,13332.0,1119659.0,0.6497826570411169
NEO,2021-01-07,830555.0,16241.0,1456986.0,0.570050089705735
NEO,2021-01-08,346482.0,953.0,583370.0,0.5939318100005142
NEO,2021-01-11,284913.0,0.0,534741.0,0.5328056012162897
NEO,2021-01-12,103406.0,110.0,192830.0,0.5362547321474874
NEO,2021-01-13,185972.0,1473.0,393689.0,0.472383023147713
NEO,2021-01-14,205264.0,0.0,383978.0,0.5345722932042981
NEO,2021-01-15,71379.0,0.0,194967.0,0.36610811060333287
NEO,2021-01-19,162140.0,65.0,334581.0,0.48460611929547703
NEO,2021-01-20,435838.0,0.0,650925.0,0.6695671544340746
NEO,2021-01-21,417490.0,1275.0,576283.0,0.7244530898881278
NEO,2021-01-22,124137.0,0.0,209363.0,0.5929271170168559
NEO,2021-01-25,235799.0,1000.0,335695.0,0.7024203518074442
NEO,2021-01-26,97393.0,0.0,192812.0,0.5051189759973446
NEO,2021-01-27,147980.0,0.0,316530.0,0.4675070293495087
NEO,2021-01-28,97604.0,1.0,205282.0,0.4754630215995557
NEO,2021-01-29,103137.0,2618.0,204399.0,0.5045866173513569
ASGN,2021-01-04,18770.0,302.0,29405.0,0.6383268151674886
ASGN,2021-01-05,9405.0,400.0,51416.0,0.18291971370779525
ASGN,2021-01-06,27090.0,0.0,41832.0,0.6475903614457831
ASGN,2021-01-07,19404.0,0.0,23080.0,0.8407279029462739
ASGN,2021-01-08,33837.0,33.0,48406.0,0.6990249142668264
ASGN,2021-01-11,28418.0,200.0,48295.0,0.5884253028263795
ASGN,2021-01-12,16972.0,800.0,57943.0,0.292908548055848
ASGN,2021-01-13,28612.0,0.0,40808.0,0.7011370319545187
ASGN,2021-01-14,14137.0,500.0,27318.0,0.5174976206164433
ASGN,2021-01-15,15630.0,0.0,30462.0,0.5130982863896002
ASGN,2021-01-19,20522.0,100.0,32227.0,0.6367952338101592
ASGN,2021-01-20,37759.0,0.0,47556.0,0.7939902430818404
ASGN,2021-01-21,17886.0,0.0,24030.0,0.7443196004993757
ASGN,2021-01-22,20411.0,1648.0,27858.0,0.7326800201019456
ASGN,2021-01-25,16768.0,300.0,20011.0,0.8379391334765879
ASGN,2021-01-26,12166.0,0.0,39883.0,0.305042248577088
ASGN,2021-01-27,17684.0,500.0,30873.0,0.5727982379425388
ASGN,2021-01-28,34113.0,0.0,45965.0,0.7421516371151964
ASGN,2021-01-29,21163.0,400.0,30332.0,0.6977119873401029
QTWO,2021-01-04,35347.0,2000.0,71335.0,0.49550711431975886
QTWO,2021-01-05,53017.0,0.0,91802.0,0.577514651096926
QTWO,2021-01-06,86309.0,0.0,129681.0,0.6655485383363793
QTWO,2021-01-07,32888.0,641.0,61832.0,0.5318928710053047
QTWO,2021-01-08,70271.0,0.0,80305.0,0.8750513666645913
QTWO,2021-01-11,37163.0,170.0,63843.0,0.5820998386667293
QTWO,2021-01-12,26451.0,0.0,44610.0,0.5929388029589778
QTWO,2021-01-13,36650.0,0.0,61952.0,0.5915870351239669
QTWO,2021-01-14,98226.0,0.0,110184.0,0.8914724460901764
QTWO,2021-01-15,378290.0,0.0,397293.0,0.9521688023700392
QTWO,2021-01-19,51653.0,3500.0,83530.0,0.6183766311504848
QTWO,2021-01-20,309661.0,0.0,344953.0,0.8976904099978837
QTWO,2021-01-21,152147.0,0.0,190080.0,0.8004366582491582
QTWO,2021-01-22,104578.0,809.0,115886.0,0.9024213451150268
QTWO,2021-01-25,191777.0,0.0,222029.0,0.8637475284760099
QTWO,2021-01-26,154779.0,0.0,235873.0,0.656196342947264
QTWO,2021-01-27,171682.0,0.0,231837.0,0.7405289060848786
QTWO,2021-01-28,115269.0,800.0,166134.0,0.693831485427426
QTWO,2021-01-29,70620.0,1435.0,187984.0,0.37567026981019663
CCMP,2021-01-04,8983.0,3.0,70815.0,0.12685165572265764
CCMP,2021-01-05,10931.0,0.0,58417.0,0.18712018761661844
CCMP,2021-01-06,35517.0,3.0,217864.0,0.16302372122057798
CCMP,2021-01-07,16559.0,0.0,75665.0,0.21884623009317386
CCMP,2021-01-08,32544.0,0.0,96249.0,0.3381229934856466
CCMP,2021-01-11,20973.0,0.0,47588.0,0.4407203496679835
CCMP,2021-01-12,31637.0,300.0,98164.0,0.3222871928609266
CCMP,2021-01-13,15887.0,0.0,28153.0,0.5643093098426455
CCMP,2021-01-14,22901.0,100.0,50191.0,0.45627702177681256
CCMP,2021-01-15,20698.0,0.0,37085.0,0.5581232304166105
CCMP,2021-01-19,21115.0,0.0,39333.0,0.5368265832761294
CCMP,2021-01-20,18923.0,0.0,35696.0,0.5301154190945764
CCMP,2021-01-21,19287.0,0.0,35711.0,0.5400856878832853
CCMP,2021-01-22,13897.0,700.0,21630.0,0.6424872861766066
CCMP,2021-01-25,10262.0,0.0,26144.0,0.39251835985312117
CCMP,2021-01-26,8573.0,0.0,16441.0,0.5214403016848124
CCMP,2021-01-27,20636.0,1.0,35674.0,0.5784605034478892
CCMP,2021-01-28,11129.0,0.0,40221.0,0.2766962532010641
CCMP,2021-01-29,23152.0,200.0,58632.0,0.3948696957292946
BPMC,2021-01-04,102373.0,0.0,323635.0,0.31632240023483243
BPMC,2021-01-05,38693.0,0.0,199529.0,0.19392168556951622
BPMC,2021-01-06,79726.0,0.0,153790.0,0.5184082189999349
BPMC,2021-01-07,84051.0,1300.0,184041.0,0.4566971490048413
BPMC,2021-01-08,104110.0,349.0,188258.0,0.5530176672438887
BPMC,2021-01-11,107032.0,200.0,154613.0,0.6922574427764806
BPMC,2021-01-12,67432.0,0.0,103841.0,0.6493774135457093
BPMC,2021-01-13,51810.0,0.0,87368.0,0.5930088819705155
BPMC,2021-01-14,48994.0,0.0,105903.0,0.46263089808598434
BPMC,2021-01-15,26791.0,1117.0,57083.0,0.46933412749855474
BPMC,2021-01-19,33090.0,0.0,79709.0,0.4151350537580449
BPMC,2021-01-20,26028.0,5.0,73007.0,0.3565137589546208
BPMC,2021-01-21,40651.0,0.0,146848.0,0.27682365439093487
BPMC,2021-01-22,47649.0,100.0,87608.0,0.543888685964752
BPMC,2021-01-25,36892.0,3.0,132758.0,0.2778890914295184
BPMC,2021-01-26,40271.0,0.0,66972.0,0.6013109956399689
BPMC,2021-01-27,53417.0,8.0,144333.0,0.37009554294582664
BPMC,2021-01-28,80113.0,0.0,237017.0,0.3380052907597345
BPMC,2021-01-29,77955.0,0.0,121802.0,0.6400141212787968
AEO,2021-01-04,372561.0,5300.0,771462.0,0.4829285175420176
AEO,2021-01-05,382026.0,2000.0,1599341.0,0.23886463237045757
AEO,2021-01-06,793260.0,162500.0,2068141.0,0.3835618557922308
AEO,2021-01-07,711687.0,110.0,1453520.0,0.48963000165116405
AEO,2021-01-08,535790.0,1504.0,956497.0,0.560158578646875
AEO,2021-01-11,319725.0,19.0,902661.0,0.35420274056373324
AEO,2021-01-12,363887.0,1208.0,1524146.0,0.23874812517960878
AEO,2021-01-13,425167.0,498.0,1110595.0,0.38282812366344166
AEO,2021-01-14,456478.0,313.0,1651982.0,0.276321412703044
AEO,2021-01-15,502140.0,1521.0,872067.0,0.575804382002759
AEO,2021-01-19,834363.0,1725.0,1361793.0,0.6126944403444576
AEO,2021-01-20,1210874.0,24510.0,2038153.0,0.5941035829989211
AEO,2021-01-21,3825888.0,184.0,5468261.0,0.699653509589246
AEO,2021-01-22,2820140.0,8734.0,5871772.0,0.48028772234344247
AEO,2021-01-25,2847028.0,5951.0,6007984.0,0.4738740981999952
AEO,2021-01-26,1311190.0,1485.0,3368988.0,0.389194025030662
AEO,2021-01-27,4547603.0,583.0,9206889.0,0.49393481337724393
AEO,2021-01-28,2202476.0,26.0,4073597.0,0.5406710580354414
AEO,2021-01-29,461314.0,119.0,2184217.0,0.21120337402373482
TGTX,2021-01-04,257792.0,2076.0,860201.0,0.29968809615427094
TGTX,2021-01-05,97650.0,474.0,721704.0,0.13530477869043264
TGTX,2021-01-06,208347.0,274.0,794087.0,0.26237301454374645
TGTX,2021-01-07,105876.0,0.0,417883.0,0.2533627833628073
TGTX,2021-01-08,151524.0,410.0,452961.0,0.3345188658626239
TGTX,2021-01-11,136766.0,5.0,328923.0,0.4157994424226947
TGTX,2021-01-12,79539.0,0.0,276929.0,0.2872180233922774
TGTX,2021-01-13,451147.0,1102.0,1584616.0,0.2847043069109488
TGTX,2021-01-14,229027.0,289.0,482887.0,0.474286944978846
TGTX,2021-01-15,138580.0,450.0,685518.0,0.20215369982990963
TGTX,2021-01-19,93113.0,4137.0,582901.0,0.15974067637557665
TGTX,2021-01-20,57269.0,325.0,238776.0,0.23984403792675982
TGTX,2021-01-21,115349.0,172.0,599820.0,0.1923060251408756
TGTX,2021-01-22,100715.0,600.0,573812.0,0.17551915958536943
TGTX,2021-01-25,83531.0,1776.0,299122.0,0.27925394989335456
TGTX,2021-01-26,89115.0,98.0,803974.0,0.1108431367183516
TGTX,2021-01-27,177521.0,13.0,542471.0,0.32724514305833863
TGTX,2021-01-28,145208.0,122.0,390499.0,0.3718524247181171
TGTX,2021-01-29,161506.0,5.0,286522.0,0.5636774837534291
BBIO,2021-01-04,212599.0,539.0,277335.0,0.7665783258514072
BBIO,2021-01-05,246892.0,1347.0,275253.0,0.8969638841356861
BBIO,2021-01-06,76880.0,0.0,130804.0,0.5877496101036666
BBIO,2021-01-07,228878.0,0.0,357666.0,0.6399210436552538
BBIO,2021-01-08,178582.0,0.0,208068.0,0.8582867139588981
BBIO,2021-01-11,162967.0,0.0,184618.0,0.8827254113900053
BBIO,2021-01-12,139708.0,0.0,164812.0,0.8476809941023712
BBIO,2021-01-13,221018.0,0.0,348180.0,0.6347808604744672
BBIO,2021-01-14,314463.0,0.0,360462.0,0.8723887677480566
BBIO,2021-01-15,82848.0,0.0,101967.0,0.8124981611697902
BBIO,2021-01-19,229113.0,300.0,244176.0,0.9383108905052093
BBIO,2021-01-20,140024.0,0.0,181867.0,0.7699252750636454
BBIO,2021-01-21,53985.0,400.0,73914.0,0.7303758421949833
BBIO,2021-01-22,128001.0,0.0,151753.0,0.8434825011696638
BBIO,2021-01-25,523690.0,103.0,674303.0,0.7766389887038913
BBIO,2021-01-26,1661850.0,100.0,1793464.0,0.926614640717628
BBIO,2021-01-27,960105.0,336.0,1341735.0,0.7155697660119174
BBIO,2021-01-28,239685.0,10502.0,421393.0,0.5687920777041858
BBIO,2021-01-29,347903.0,0.0,384285.0,0.9053254745826665
CIT,2021-01-04,130438.0,204.0,255579.0,0.5103627449829603
CIT,2021-01-05,64141.0,0.0,135667.0,0.47278262215571953
CIT,2021-01-06,72582.0,525.0,339132.0,0.21402285835603835
CIT,2021-01-07,38324.0,0.0,119725.0,0.3201002296930466
CIT,2021-01-08,44002.0,350.0,140158.0,0.313945689864296
CIT,2021-01-11,23361.0,100.0,81262.0,0.28747754177844503
CIT,2021-01-12,49402.0,0.0,194975.0,0.2533760738556225
CIT,2021-01-13,92601.0,0.0,161480.0,0.5734518206589051
CIT,2021-01-14,65758.0,125.0,186402.0,0.35277518481561354
CIT,2021-01-15,43644.0,300.0,151589.0,0.28791007263059987
CIT,2021-01-19,38978.0,0.0,220681.0,0.1766259895505277
CIT,2021-01-20,115577.0,23.0,572477.0,0.2018893335452778
CIT,2021-01-21,30571.0,102.0,122410.0,0.24974266808267298
CIT,2021-01-22,35808.0,300.0,241943.0,0.1480018020773488
CIT,2021-01-25,58272.0,0.0,258928.0,0.22505097942285113
CIT,2021-01-26,49706.0,1352.0,303111.0,0.1639861304934496
CIT,2021-01-27,141086.0,0.0,736587.0,0.19154017108637542
CIT,2021-01-28,46962.0,600.0,235071.0,0.1997779394310655
CIT,2021-01-29,59126.0,0.0,269898.0,0.21906794418632225
JCOM,2021-01-04,171798.0,1200.0,203610.0,0.8437601296596434
JCOM,2021-01-05,70457.0,0.0,89773.0,0.7848350840453143
JCOM,2021-01-06,33335.0,50.0,67774.0,0.49185528373712634
JCOM,2021-01-07,31646.0,0.0,79159.0,0.39977766267891207
JCOM,2021-01-08,29428.0,800.0,51465.0,0.5718060818031672
JCOM,2021-01-11,145928.0,42.0,172037.0,0.8482361352499753
JCOM,2021-01-12,114898.0,0.0,145927.0,0.7873662858826673
JCOM,2021-01-13,16535.0,131.0,37379.0,0.44236068380641536
JCOM,2021-01-14,111014.0,12.0,146674.0,0.7568757925740076
JCOM,2021-01-15,36461.0,0.0,64278.0,0.5672391798126887
JCOM,2021-01-19,33326.0,0.0,64035.0,0.5204341375810104
JCOM,2021-01-20,33656.0,0.0,153174.0,0.21972397404259209
JCOM,2021-01-21,35872.0,0.0,51235.0,0.7001463843076022
JCOM,2021-01-22,27700.0,1100.0,52936.0,0.5232733867311471
JCOM,2021-01-25,44093.0,0.0,119283.0,0.36965032737271863
JCOM,2021-01-26,79907.0,100.0,162523.0,0.49166579499516994
JCOM,2021-01-27,149915.0,205.0,287741.0,0.5210067386990384
JCOM,2021-01-28,128612.0,100.0,186945.0,0.6879670491320977
JCOM,2021-01-29,91563.0,0.0,113308.0,0.808089455290006
WSC,2021-01-04,465029.0,100.0,862904.0,0.5389116286400342
WSC,2021-01-05,95990.0,400.0,209412.0,0.4583786984509006
WSC,2021-01-06,131305.0,0.0,410147.0,0.32014131518699396
WSC,2021-01-07,765069.0,200.0,993823.0,0.7698242041087799
WSC,2021-01-08,114045.0,0.0,193619.0,0.5890176067431399
WSC,2021-01-11,86165.0,0.0,251467.0,0.34264933370979095
WSC,2021-01-12,88346.0,268.0,519935.0,0.16991739352034388
WSC,2021-01-13,197782.0,0.0,490694.0,0.4030658618201975
WSC,2021-01-14,235191.0,27248.0,635593.0,0.3700339682784423
WSC,2021-01-15,286135.0,0.0,549459.0,0.5207576907467163
WSC,2021-01-19,109759.0,9728.0,343028.0,0.3199709644693728
WSC,2021-01-20,74579.0,1835.0,149003.0,0.5005201237558975
WSC,2021-01-21,133807.0,0.0,290833.0,0.4600819026726678
WSC,2021-01-22,80639.0,20.0,208191.0,0.3873318251029103
WSC,2021-01-25,99545.0,3722.0,221241.0,0.4499392065665948
WSC,2021-01-26,65789.0,0.0,163664.0,0.4019759996089549
WSC,2021-01-27,131089.0,0.0,359454.0,0.36468922309947865
WSC,2021-01-28,117675.0,8.0,360629.0,0.32630487287489357
WSC,2021-01-29,102353.0,13500.0,222577.0,0.4598543425421315
HELE,2021-01-04,20492.0,1.0,46699.0,0.4388102528962076
HELE,2021-01-05,20080.0,0.0,39147.0,0.5129384116279664
HELE,2021-01-06,35447.0,0.0,73969.0,0.47921426543552026
HELE,2021-01-07,110239.0,4.0,150584.0,0.7320764490251288
HELE,2021-01-08,131075.0,2.0,153561.0,0.8535695912373584
HELE,2021-01-11,35408.0,0.0,54135.0,0.6540685323727717
HELE,2021-01-12,93359.0,0.0,111037.0,0.8407918081360267
HELE,2021-01-13,44513.0,200.0,66854.0,0.6658240344631585
HELE,2021-01-14,39243.0,0.0,82465.0,0.47587461347238225
HELE,2021-01-15,27289.0,0.0,143628.0,0.1899977720221684
HELE,2021-01-19,45153.0,0.0,64258.0,0.7026829344206169
HELE,2021-01-20,37180.0,0.0,76128.0,0.4883879781420765
HELE,2021-01-21,52614.0,9.0,81202.0,0.6479397059185734
HELE,2021-01-22,16979.0,13.0,20613.0,0.8237034880900402
HELE,2021-01-25,25560.0,300.0,50588.0,0.5052581639914604
HELE,2021-01-26,43443.0,0.0,76330.0,0.5691471243285733
HELE,2021-01-27,62926.0,105.0,289117.0,0.2176489103027494
HELE,2021-01-28,60113.0,0.0,92205.0,0.6519494604414078
HELE,2021-01-29,91550.0,89.0,190007.0,0.4818243538395954
SYNA,2021-01-04,101885.0,0.0,151488.0,0.6725615230249261
SYNA,2021-01-05,88407.0,0.0,156117.0,0.5662868233440305
SYNA,2021-01-06,293931.0,0.0,360966.0,0.8142899885307757
SYNA,2021-01-07,133517.0,294.0,230612.0,0.5789681369573135
SYNA,2021-01-08,232803.0,0.0,283823.0,0.8202400792042929
SYNA,2021-01-11,167715.0,0.0,235653.0,0.7117032246565925
SYNA,2021-01-12,133538.0,0.0,182174.0,0.7330244711100377
SYNA,2021-01-13,96063.0,0.0,176952.0,0.5428760341787603
SYNA,2021-01-14,117241.0,0.0,240534.0,0.48741965792777736
SYNA,2021-01-15,172138.0,300.0,359897.0,0.4782979574711654
SYNA,2021-01-19,154985.0,18.0,222515.0,0.6965148416960655
SYNA,2021-01-20,33345.0,60.0,64089.0,0.5202920938070495
SYNA,2021-01-21,151268.0,100.0,209182.0,0.7231406143932079
SYNA,2021-01-22,63129.0,166.0,106125.0,0.5948551236749117
SYNA,2021-01-25,70917.0,401.0,154971.0,0.4576146504829936
SYNA,2021-01-26,23862.0,0.0,53718.0,0.44420864514687813
SYNA,2021-01-27,112477.0,1.0,165059.0,0.6814351231983715
SYNA,2021-01-28,29881.0,0.0,120938.0,0.2470770146686732
SYNA,2021-01-29,394567.0,0.0,419227.0,0.9411774527881076
NEOG,2021-01-04,22627.0,252.0,49249.0,0.45944080082844324
NEOG,2021-01-05,50062.0,412.0,72660.0,0.688989815579411
NEOG,2021-01-06,63302.0,5.0,86804.0,0.7292521081977789
NEOG,2021-01-07,32240.0,61.0,52461.0,0.6145517622614894
NEOG,2021-01-08,22201.0,0.0,37140.0,0.5977652127086699
NEOG,2021-01-11,29638.0,700.0,44974.0,0.6590029794992662
NEOG,2021-01-12,30277.0,0.0,47519.0,0.6371556640501694
NEOG,2021-01-13,46726.0,0.0,74661.0,0.625842139805253
NEOG,2021-01-14,19667.0,0.0,32919.0,0.5974361311096935
NEOG,2021-01-15,29399.0,0.0,47508.0,0.6188220931211585
NEOG,2021-01-19,28688.0,6.0,47732.0,0.6010223749266739
NEOG,2021-01-20,34265.0,5.0,58562.0,0.5851063829787234
NEOG,2021-01-21,27195.0,0.0,48248.0,0.5636503067484663
NEOG,2021-01-22,47772.0,0.0,88736.0,0.5383609808871258
NEOG,2021-01-25,14757.0,49.0,24384.0,0.6051919291338582
NEOG,2021-01-26,29775.0,200.0,51868.0,0.5740533662373718
NEOG,2021-01-27,24141.0,19.0,41569.0,0.5807452669056268
NEOG,2021-01-28,16363.0,0.0,30249.0,0.5409435022645377
NEOG,2021-01-29,17997.0,0.0,41000.0,0.4389512195121951
UFPI,2021-01-04,24097.0,2527.0,68188.0,0.35339062591658355
UFPI,2021-01-05,20322.0,700.0,40843.0,0.49756384202923387
UFPI,2021-01-06,21321.0,0.0,76708.0,0.277950148615529
UFPI,2021-01-07,31833.0,0.0,51506.0,0.6180444996699413
UFPI,2021-01-08,25336.0,90.0,59572.0,0.42530047673403615
UFPI,2021-01-11,15147.0,0.0,32975.0,0.45934799090219863
UFPI,2021-01-12,10122.0,0.0,33878.0,0.2987779680028337
UFPI,2021-01-13,18402.0,0.0,64872.0,0.2836662967073622
UFPI,2021-01-14,34937.0,0.0,65976.0,0.5295410452285679
UFPI,2021-01-15,33829.0,0.0,190377.0,0.17769478455905913
UFPI,2021-01-19,49784.0,14.0,93216.0,0.5340714040508068
UFPI,2021-01-20,34611.0,0.0,82944.0,0.41728153935185186
UFPI,2021-01-21,34067.0,90.0,95337.0,0.3573324102919119
UFPI,2021-01-22,21810.0,0.0,57547.0,0.37899456096755696
UFPI,2021-01-25,35038.0,1000.0,98783.0,0.35469665833189923
UFPI,2021-01-26,28432.0,1031.0,52729.0,0.5392099224335755
UFPI,2021-01-27,58235.0,0.0,85887.0,0.678042078545065
UFPI,2021-01-28,37591.0,0.0,56041.0,0.670776752734605
UFPI,2021-01-29,29893.0,1400.0,49050.0,0.6094393476044853
SONO,2021-01-04,220223.0,1990.0,834098.0,0.26402533035686454
SONO,2021-01-05,141009.0,400.0,599989.0,0.23501930868732593
SONO,2021-01-06,125667.0,100.0,503079.0,0.249795757723936
SONO,2021-01-07,204518.0,312.0,580441.0,0.35234933438540694
SONO,2021-01-08,89303.0,1147.0,434768.0,0.20540380156773266
SONO,2021-01-11,266871.0,3588.0,935832.0,0.2851697740620111
SONO,2021-01-12,368284.0,16842.0,1039915.0,0.3541481755720419
SONO,2021-01-13,160631.0,2870.0,732914.0,0.2191675967439563
SONO,2021-01-14,176411.0,5500.0,771054.0,0.22879201716092518
